timestamp,open,high,low,close,volume
2025-06-01 10:00:00+00:00,240.24,241.57,239.44,241.33,4671.497
2025-06-01 11:00:00+00:00,241.32,242.9,239.98,240.11,3191.181
2025-06-01 12:00:00+00:00,240.14,241.64,239.08,240.91,3962.703
2025-06-01 13:00:00+00:00,240.92,242.4,240.64,242.0,2147.957
2025-06-01 14:00:00+00:00,242.01,246.76,242.01,246.02,8125.621
2025-06-01 15:00:00+00:00,245.99,250.37,245.84,250.25,7272.535
2025-06-01 16:00:00+00:00,250.29,254.52,250.01,251.06,22798.787
2025-06-01 17:00:00+00:00,251.09,253.58,251.07,252.88,3653.005
2025-06-01 18:00:00+00:00,252.9,253.23,244.23,246.43,10678.017
2025-06-01 19:00:00+00:00,246.43,247.66,244.18,245.32,5970.482
2025-06-01 20:00:00+00:00,245.3,247.15,244.19,245.03,3258.943
2025-06-01 21:00:00+00:00,245.01,248.09,244.71,247.25,2904.324
2025-06-01 22:00:00+00:00,247.22,248.23,246.71,247.46,4173.685
2025-06-01 23:00:00+00:00,247.48,249.23,245.62,246.13,2570.23
2025-06-02 00:00:00+00:00,246.14,246.67,244.32,245.24,4139.991
2025-06-02 01:00:00+00:00,245.27,246.53,243.34,243.63,3282.391
2025-06-02 02:00:00+00:00,243.65,244.26,241.88,242.64,3061.226
2025-06-02 03:00:00+00:00,242.66,242.99,241.08,241.28,3879.41
2025-06-02 04:00:00+00:00,241.27,242.25,240.27,241.46,4218.439
2025-06-02 05:00:00+00:00,241.47,242.57,240.34,240.89,2891.495
2025-06-02 06:00:00+00:00,240.86,241.52,239.5,241.01,3779.817
2025-06-02 07:00:00+00:00,241.03,243.7,241.03,243.52,2692.351
2025-06-02 08:00:00+00:00,243.51,244.58,240.89,241.63,3941.313
2025-06-02 09:00:00+00:00,241.6,241.73,239.13,241.24,5761.079
2025-06-02 10:00:00+00:00,241.24,242.68,240.41,242.0,5630.199
2025-06-02 11:00:00+00:00,241.99,242.44,240.43,242.05,4545.921
2025-06-02 12:00:00+00:00,242.05,245.03,242.05,244.95,7407.779
2025-06-02 13:00:00+00:00,244.91,248.18,242.26,245.4,19075.235
2025-06-02 14:00:00+00:00,245.36,251.8,244.42,250.85,21370.071
2025-06-02 15:00:00+00:00,250.84,253.31,248.36,251.97,10554.948
2025-06-02 16:00:00+00:00,251.95,254.67,250.79,253.82,11371.136
2025-06-02 17:00:00+00:00,253.82,254.55,250.29,251.63,5754.05
2025-06-02 18:00:00+00:00,251.7,253.17,250.24,250.91,4021.471
2025-06-02 19:00:00+00:00,250.92,251.89,249.3,250.9,2273.401
2025-06-02 20:00:00+00:00,250.91,253.51,250.28,251.07,2880.358
2025-06-02 21:00:00+00:00,251.09,254.81,250.48,254.61,3847.154
2025-06-02 22:00:00+00:00,254.61,256.96,253.6,255.53,4957.613
2025-06-02 23:00:00+00:00,255.54,258.2,255.32,257.81,7123.726
2025-06-03 00:00:00+00:00,257.79,258.47,256.04,256.49,6449.753
2025-06-03 01:00:00+00:00,256.52,259.98,256.17,259.2,9200.352
2025-06-03 02:00:00+00:00,259.27,259.77,255.45,255.45,6127.858
2025-06-03 03:00:00+00:00,255.43,256.94,254.39,256.5,7382.327
2025-06-03 04:00:00+00:00,256.52,256.52,254.19,254.64,3141.044
2025-06-03 05:00:00+00:00,254.67,258.05,254.54,257.78,3706.224
2025-06-03 06:00:00+00:00,257.78,257.78,255.68,257.65,3282.582
2025-06-03 07:00:00+00:00,257.62,258.74,257.35,258.52,5590.765
2025-06-03 08:00:00+00:00,258.44,258.89,256.07,258.45,5969.359
2025-06-03 09:00:00+00:00,258.49,259.69,257.44,258.89,3381.315
2025-06-03 10:00:00+00:00,258.89,260.31,258.52,259.14,2644.09
2025-06-03 11:00:00+00:00,259.17,259.98,258.13,259.25,2717.793
2025-06-03 12:00:00+00:00,259.31,263.54,259.02,261.69,6669.038
2025-06-03 13:00:00+00:00,261.7,268.8,261.68,268.6,17221.069
2025-06-03 14:00:00+00:00,268.57,272.5,265.5,271.92,17343.039
2025-06-03 15:00:00+00:00,271.9,272.96,268.55,269.28,13177.169
2025-06-03 16:00:00+00:00,269.25,270.59,266.49,267.49,9091.047
2025-06-03 17:00:00+00:00,267.52,269.57,267.37,268.04,3192.41
2025-06-03 18:00:00+00:00,268.08,269.44,267.24,268.98,2540.83
2025-06-03 19:00:00+00:00,268.97,269.3,267.98,268.64,1943.932
2025-06-03 20:00:00+00:00,268.65,268.98,266.01,266.84,5655.174
2025-06-03 21:00:00+00:00,266.88,267.07,263.18,264.27,5582.86
2025-06-03 22:00:00+00:00,264.32,268.05,263.64,266.97,5914.134
2025-06-03 23:00:00+00:00,266.98,267.6,266.14,266.43,4426.355
2025-06-04 00:00:00+00:00,266.43,267.42,262.7,264.1,5442.391
2025-06-04 01:00:00+00:00,264.11,266.53,263.71,265.02,3639.091
2025-06-04 02:00:00+00:00,265.01,265.99,263.79,265.15,2236.95
2025-06-04 03:00:00+00:00,265.15,268.41,265.04,266.72,4350.397
2025-06-04 04:00:00+00:00,266.73,268.14,265.99,266.28,3474.969
2025-06-04 05:00:00+00:00,266.28,266.58,262.9,264.4,11725.978
2025-06-04 06:00:00+00:00,264.4,266.25,263.38,265.88,13649.892
2025-06-04 07:00:00+00:00,265.92,266.27,264.36,265.55,6715.037
2025-06-04 08:00:00+00:00,265.58,269.63,265.52,269.59,11763.139
2025-06-04 09:00:00+00:00,269.6,271.84,268.9,271.32,25704.096
2025-06-04 10:00:00+00:00,271.32,272.87,270.34,271.44,8126.349
2025-06-04 11:00:00+00:00,271.43,271.93,268.74,268.99,9103.56
2025-06-04 12:00:00+00:00,269.0,270.69,267.81,267.91,11132.81
2025-06-04 13:00:00+00:00,267.9,272.15,266.79,269.45,16108.758
2025-06-04 14:00:00+00:00,269.44,274.0,267.32,273.68,13633.599
2025-06-04 15:00:00+00:00,273.64,275.94,272.03,273.37,13778.957
2025-06-04 16:00:00+00:00,273.39,273.64,269.91,271.63,6149.527
2025-06-04 17:00:00+00:00,271.62,271.62,268.0,268.41,5701.665
2025-06-04 18:00:00+00:00,268.42,268.95,265.52,266.02,7929.628
2025-06-04 19:00:00+00:00,266.01,267.47,265.59,266.25,2603.322
2025-06-04 20:00:00+00:00,266.24,266.34,263.5,263.95,5022.655
2025-06-04 21:00:00+00:00,263.96,266.16,263.15,264.91,4969.604
2025-06-04 22:00:00+00:00,264.92,265.55,263.14,263.6,2750.863
2025-06-04 23:00:00+00:00,263.59,266.53,263.45,264.13,3824.052
2025-06-05 00:00:00+00:00,264.12,265.45,263.2,263.64,2404.582
2025-06-05 01:00:00+00:00,263.64,265.06,262.12,263.22,2544.449
2025-06-05 02:00:00+00:00,263.23,266.06,263.15,264.64,3229.936
2025-06-05 03:00:00+00:00,264.64,266.37,263.85,264.35,3176.566
2025-06-05 04:00:00+00:00,264.35,265.93,264.27,265.41,1992.323
2025-06-05 05:00:00+00:00,265.42,266.48,264.17,264.43,3023.208
2025-06-05 06:00:00+00:00,264.45,265.93,263.31,263.37,4926.38
2025-06-05 07:00:00+00:00,263.36,264.05,260.56,261.06,10245.256
2025-06-05 08:00:00+00:00,261.06,262.93,260.36,261.59,3667.703
2025-06-05 09:00:00+00:00,261.6,263.14,261.54,263.1,2987.386
2025-06-05 10:00:00+00:00,263.1,263.95,259.61,261.23,5798.479
2025-06-05 11:00:00+00:00,261.24,262.21,260.13,261.32,2971.277
2025-06-05 12:00:00+00:00,261.35,267.0,260.84,266.12,8999.466
2025-06-05 13:00:00+00:00,266.15,266.87,259.39,260.22,8363.472
2025-06-05 14:00:00+00:00,260.26,262.62,257.99,259.98,15273.725
2025-06-05 15:00:00+00:00,259.97,263.18,259.76,260.37,4845.672
2025-06-05 16:00:00+00:00,260.39,260.79,255.6,256.02,7835.215
2025-06-05 17:00:00+00:00,256.04,257.04,254.25,255.3,12367.349
2025-06-05 18:00:00+00:00,255.29,255.89,253.09,254.82,7741.311
2025-06-05 19:00:00+00:00,254.81,255.45,249.67,251.38,14614.687
2025-06-05 20:00:00+00:00,251.35,252.07,240.1,240.62,33524.43
2025-06-05 21:00:00+00:00,240.61,245.45,240.13,245.23,21652.053
2025-06-05 22:00:00+00:00,245.23,245.23,242.16,244.26,9749.749
2025-06-05 23:00:00+00:00,244.27,245.13,241.66,241.72,7159.955
2025-06-06 00:00:00+00:00,241.72,245.15,239.48,244.38,12957.754
2025-06-06 01:00:00+00:00,244.38,245.03,243.09,244.08,4741.805
2025-06-06 02:00:00+00:00,244.08,246.45,241.99,246.38,6633.471
2025-06-06 03:00:00+00:00,246.38,249.02,245.14,248.85,4864.753
2025-06-06 04:00:00+00:00,248.86,249.01,244.92,246.34,14367.336
2025-06-06 05:00:00+00:00,246.34,248.02,245.3,247.52,5215.655
2025-06-06 06:00:00+00:00,247.53,248.98,246.8,248.48,4323.832
2025-06-06 07:00:00+00:00,248.49,249.21,246.9,248.12,3088.808
2025-06-06 08:00:00+00:00,248.14,250.58,247.95,249.61,5605.803
2025-06-06 09:00:00+00:00,249.62,251.58,248.26,249.84,4340.297
2025-06-06 10:00:00+00:00,249.85,251.73,249.73,250.07,3362.19
2025-06-06 11:00:00+00:00,250.09,252.01,249.12,250.21,4373.656
2025-06-06 12:00:00+00:00,250.23,251.93,247.92,248.4,9606.485
2025-06-06 13:00:00+00:00,248.43,252.99,248.43,250.42,8129.085
2025-06-06 14:00:00+00:00,250.44,253.0,249.43,252.92,8092.826
2025-06-06 15:00:00+00:00,252.92,254.28,251.53,252.96,9373.435
2025-06-06 16:00:00+00:00,252.94,255.12,251.91,252.15,7705.869
2025-06-06 17:00:00+00:00,252.16,252.77,250.46,252.53,3981.842
2025-06-06 18:00:00+00:00,252.53,253.04,250.87,251.3,3011.126
2025-06-06 19:00:00+00:00,251.3,253.11,250.41,250.49,2453.336
2025-06-06 20:00:00+00:00,250.43,254.05,250.11,253.76,2988.927
2025-06-06 21:00:00+00:00,253.78,254.4,252.27,253.06,2208.048
2025-06-06 22:00:00+00:00,253.06,253.48,250.36,251.03,2931.75
2025-06-06 23:00:00+00:00,251.03,251.76,249.91,250.89,1771.695
2025-06-07 00:00:00+00:00,250.9,251.73,249.45,251.73,2386.091
2025-06-07 01:00:00+00:00,251.72,251.94,249.38,249.78,1517.368
2025-06-07 02:00:00+00:00,249.76,251.86,249.33,251.73,1847.883
2025-06-07 03:00:00+00:00,251.72,254.53,251.11,253.54,5322.621
2025-06-07 04:00:00+00:00,253.52,253.53,252.16,252.43,1811.758
2025-06-07 05:00:00+00:00,252.44,254.96,251.88,254.42,2501.761
2025-06-07 06:00:00+00:00,254.42,254.42,252.22,253.76,2362.543
2025-06-07 07:00:00+00:00,253.76,254.41,252.34,253.65,2271.127
2025-06-07 08:00:00+00:00,253.64,253.76,251.73,251.84,3108.641
2025-06-07 09:00:00+00:00,251.84,253.46,251.81,253.24,1612.764
2025-06-07 10:00:00+00:00,253.25,254.45,253.07,253.83,1113.862
2025-06-07 11:00:00+00:00,253.83,253.84,252.62,253.09,1063.991
2025-06-07 12:00:00+00:00,253.08,254.55,252.94,253.48,2385.302
2025-06-07 13:00:00+00:00,253.49,257.02,253.19,256.64,4714.226
2025-06-07 14:00:00+00:00,256.65,258.39,256.44,257.59,3702.338
2025-06-07 15:00:00+00:00,257.59,258.62,257.15,258.34,3625.592
2025-06-07 16:00:00+00:00,258.33,259.88,257.19,257.35,4418.296
2025-06-07 17:00:00+00:00,257.36,258.09,256.03,256.23,2199.317
2025-06-07 18:00:00+00:00,256.22,258.9,256.2,257.24,1823.53
2025-06-07 19:00:00+00:00,257.23,257.84,256.68,257.55,2552.835
2025-06-07 20:00:00+00:00,257.56,260.52,257.56,258.58,3071.771
2025-06-07 21:00:00+00:00,258.59,258.68,257.61,258.01,1089.019
2025-06-07 22:00:00+00:00,258.03,260.12,257.27,259.34,2376.194
2025-06-07 23:00:00+00:00,259.34,259.74,257.3,257.44,4415.718
2025-06-08 00:00:00+00:00,257.45,257.57,255.71,255.98,2901.602
2025-06-08 01:00:00+00:00,255.99,256.65,254.78,255.8,2174.71
2025-06-08 02:00:00+00:00,255.8,256.19,254.76,254.79,1806.548
2025-06-08 03:00:00+00:00,254.78,256.46,254.38,255.96,2486.512
2025-06-08 04:00:00+00:00,255.97,255.98,254.7,254.93,2986.872
2025-06-08 05:00:00+00:00,254.94,255.39,254.04,254.45,1448.037
2025-06-08 06:00:00+00:00,254.45,255.77,254.06,254.28,1807.064
2025-06-08 07:00:00+00:00,254.28,255.66,254.14,254.6,1533.914
2025-06-08 08:00:00+00:00,254.61,255.22,254.45,254.46,1541.828
2025-06-08 09:00:00+00:00,254.46,254.59,252.88,253.21,3827.197
2025-06-08 10:00:00+00:00,253.24,253.65,252.16,252.98,3489.54
2025-06-08 11:00:00+00:00,252.98,255.2,252.86,254.34,3464.711
2025-06-08 12:00:00+00:00,254.35,254.58,252.68,253.22,2266.483
2025-06-08 13:00:00+00:00,253.22,255.33,252.24,252.88,2953.977
2025-06-08 14:00:00+00:00,252.89,253.91,252.21,253.18,1628.92
2025-06-08 15:00:00+00:00,253.18,254.36,252.63,253.1,2640.243
2025-06-08 16:00:00+00:00,253.1,256.84,252.93,256.23,4581.624
2025-06-08 17:00:00+00:00,256.24,257.18,255.53,256.15,2211.892
2025-06-08 18:00:00+00:00,256.16,256.44,254.64,255.12,2226.425
2025-06-08 19:00:00+00:00,255.15,256.84,254.82,255.72,2324.358
2025-06-08 20:00:00+00:00,255.73,256.92,255.72,255.93,1913.721
2025-06-08 21:00:00+00:00,255.93,257.14,255.59,256.36,2316.944
2025-06-08 22:00:00+00:00,256.36,256.54,254.32,254.52,3531.289
2025-06-08 23:00:00+00:00,254.51,255.34,253.43,253.8,4182.03
2025-06-09 00:00:00+00:00,253.79,254.03,251.51,252.33,4549.075
2025-06-09 01:00:00+00:00,252.34,253.8,251.36,253.3,2115.404
2025-06-09 02:00:00+00:00,253.3,254.37,251.67,252.06,1912.16
2025-06-09 03:00:00+00:00,252.04,252.14,250.32,251.77,1819.849
2025-06-09 04:00:00+00:00,251.75,252.99,251.1,252.49,2497.556
2025-06-09 05:00:00+00:00,252.48,254.21,251.86,251.9,2525.382
2025-06-09 06:00:00+00:00,251.9,255.46,251.59,255.14,4332.172
2025-06-09 07:00:00+00:00,255.13,255.34,253.19,254.27,1608.832
2025-06-09 08:00:00+00:00,254.28,254.52,252.14,253.46,3052.584
2025-06-09 09:00:00+00:00,253.47,255.9,252.47,254.18,5033.929
2025-06-09 10:00:00+00:00,254.18,261.03,254.18,258.97,18316.098
2025-06-09 11:00:00+00:00,258.98,260.37,257.49,260.2,8939.465
2025-06-09 12:00:00+00:00,260.2,261.56,258.55,261.19,7458.507
2025-06-09 13:00:00+00:00,261.18,261.61,258.78,259.63,9128.98
2025-06-09 14:00:00+00:00,259.63,261.23,258.97,260.61,7589.725
2025-06-09 15:00:00+00:00,260.61,263.7,260.41,262.37,6776.11
2025-06-09 16:00:00+00:00,262.38,265.51,261.87,263.73,7973.686
2025-06-09 17:00:00+00:00,263.74,265.87,263.24,265.1,4090.157
2025-06-09 18:00:00+00:00,265.1,267.52,264.75,267.39,4320.188
2025-06-09 19:00:00+00:00,267.39,268.89,266.85,268.38,6974.366
2025-06-09 20:00:00+00:00,268.37,269.69,267.17,269.38,2882.684
2025-06-09 21:00:00+00:00,269.39,277.5,269.15,277.09,17438.454
2025-06-09 22:00:00+00:00,277.1,281.16,276.21,281.13,14023.847
2025-06-09 23:00:00+00:00,281.14,285.7,280.28,283.31,20758.823
2025-06-10 00:00:00+00:00,283.31,288.38,282.71,284.72,20936.711
2025-06-10 01:00:00+00:00,284.72,289.97,284.49,288.38,18500.882
2025-06-10 02:00:00+00:00,288.38,292.0,285.71,290.72,18940.537
2025-06-10 03:00:00+00:00,290.73,291.37,287.42,290.08,10340.678
2025-06-10 04:00:00+00:00,290.1,291.32,288.81,291.06,8830.668
2025-06-10 05:00:00+00:00,291.07,294.33,288.61,289.85,20339.743
2025-06-10 06:00:00+00:00,289.86,291.8,288.24,290.46,8955.925
2025-06-10 07:00:00+00:00,290.5,292.53,289.3,290.8,12124.915
2025-06-10 08:00:00+00:00,290.83,291.18,288.89,290.47,6535.379
2025-06-10 09:00:00+00:00,290.48,297.34,290.46,297.15,24176.324
2025-06-10 10:00:00+00:00,297.14,303.57,295.74,303.57,22656.751
2025-06-10 11:00:00+00:00,303.52,317.78,300.14,313.69,50854.39
2025-06-10 12:00:00+00:00,313.7,317.65,309.48,313.53,31432.021
2025-06-10 13:00:00+00:00,313.54,316.47,307.09,310.55,34492.426
2025-06-10 14:00:00+00:00,310.51,312.69,305.8,306.96,23823.378
2025-06-10 15:00:00+00:00,306.95,311.61,301.1,305.04,23566.805
2025-06-10 16:00:00+00:00,305.05,306.35,302.27,303.2,9715.895
2025-06-10 17:00:00+00:00,303.21,308.08,303.14,303.67,7956.911
2025-06-10 18:00:00+00:00,303.67,306.69,302.43,303.94,10256.119
2025-06-10 19:00:00+00:00,304.02,311.09,303.94,306.3,16194.126
2025-06-10 20:00:00+00:00,306.3,307.48,303.18,307.3,7784.084
2025-06-10 21:00:00+00:00,307.32,309.34,305.21,309.31,8722.712
2025-06-10 22:00:00+00:00,309.3,311.66,299.6,305.77,23304.555
2025-06-10 23:00:00+00:00,305.78,308.91,304.38,308.34,6732.573
2025-06-11 00:00:00+00:00,308.32,310.09,305.23,306.85,8176.854
2025-06-11 01:00:00+00:00,306.89,308.17,305.31,307.02,9135.019
2025-06-11 02:00:00+00:00,307.02,307.97,304.48,306.25,5106.239
2025-06-11 03:00:00+00:00,306.24,309.97,305.79,309.68,8399.088
2025-06-11 04:00:00+00:00,309.67,313.01,309.41,311.58,9934.559
2025-06-11 05:00:00+00:00,311.6,313.09,310.63,311.46,5219.156
2025-06-11 06:00:00+00:00,311.41,311.86,308.04,310.51,5060.052
2025-06-11 07:00:00+00:00,310.49,312.15,310.33,310.6,4362.176
2025-06-11 08:00:00+00:00,310.59,310.89,307.54,307.96,5702.7
2025-06-11 09:00:00+00:00,307.96,308.17,305.27,306.18,5349.432
2025-06-11 10:00:00+00:00,306.19,308.41,305.83,308.4,3677.69
2025-06-11 11:00:00+00:00,308.39,309.75,306.84,308.34,5688.989
2025-06-11 12:00:00+00:00,308.34,325.41,307.16,311.12,27592.246
2025-06-11 13:00:00+00:00,311.16,316.15,310.2,312.3,15146.314
2025-06-11 14:00:00+00:00,312.32,320.33,311.46,315.42,19935.509
2025-06-11 15:00:00+00:00,315.4,318.81,312.14,315.7,13727.483
2025-06-11 16:00:00+00:00,315.69,315.72,311.22,313.18,11007.886
2025-06-11 17:00:00+00:00,313.19,313.23,307.95,308.11,5872.746
2025-06-11 18:00:00+00:00,308.11,310.39,306.92,307.77,9587.737
2025-06-11 19:00:00+00:00,307.79,308.63,305.29,305.68,7476.123
2025-06-11 20:00:00+00:00,305.66,307.98,303.56,307.34,5133.802
2025-06-11 21:00:00+00:00,307.36,309.55,302.06,302.59,5838.5
2025-06-11 22:00:00+00:00,302.56,304.52,300.32,302.21,13246.914
2025-06-11 23:00:00+00:00,302.22,304.94,301.48,303.83,6575.209
2025-06-12 00:00:00+00:00,303.83,305.82,301.34,302.1,5595.628
2025-06-12 01:00:00+00:00,302.14,302.48,297.78,300.39,13452.754
2025-06-12 02:00:00+00:00,300.37,302.55,298.81,298.81,4757.499
2025-06-12 03:00:00+00:00,298.86,299.32,295.36,297.54,9844.85
2025-06-12 04:00:00+00:00,297.53,298.31,295.7,297.63,5547.714
2025-06-12 05:00:00+00:00,297.62,300.31,296.98,299.62,5904.048
2025-06-12 06:00:00+00:00,299.61,301.39,297.89,300.97,4847.958
2025-06-12 07:00:00+00:00,300.96,301.18,295.04,295.87,6405.775
2025-06-12 08:00:00+00:00,295.89,297.57,295.3,296.03,5108.001
2025-06-12 09:00:00+00:00,296.04,296.65,294.04,294.41,5321.143
2025-06-12 10:00:00+00:00,294.41,294.92,292.91,294.66,5164.674
2025-06-12 11:00:00+00:00,294.62,294.96,292.36,293.46,5331.201
2025-06-12 12:00:00+00:00,293.48,296.21,292.24,295.07,5912.118
2025-06-12 13:00:00+00:00,295.04,297.83,294.15,296.52,9756.186
2025-06-12 14:00:00+00:00,296.54,300.24,295.62,299.2,11325.229
2025-06-12 15:00:00+00:00,299.19,301.49,296.47,297.2,11134.995
2025-06-12 16:00:00+00:00,297.17,303.23,296.9,303.02,8370.06
2025-06-12 17:00:00+00:00,303.01,309.57,302.37,306.69,20085.367
2025-06-12 18:00:00+00:00,306.68,306.68,299.93,301.82,6135.354
2025-06-12 19:00:00+00:00,301.8,302.75,295.59,297.13,7571.74
2025-06-12 20:00:00+00:00,297.14,298.9,286.82,290.13,27435.877
2025-06-12 21:00:00+00:00,290.12,293.48,288.93,289.6,9142.621
2025-06-12 22:00:00+00:00,289.62,291.57,288.84,290.37,5146.267
2025-06-12 23:00:00+00:00,290.34,296.17,290.28,293.92,8432.674
2025-06-13 00:00:00+00:00,293.94,294.22,274.86,275.91,61702.13
2025-06-13 01:00:00+00:00,275.91,275.91,266.06,267.28,51062.997
2025-06-13 02:00:00+00:00,267.29,268.61,261.56,266.75,29902.762
2025-06-13 03:00:00+00:00,266.78,274.35,266.24,272.48,37054.978
2025-06-13 04:00:00+00:00,272.49,272.49,266.15,269.14,21528.753
2025-06-13 05:00:00+00:00,269.15,274.44,268.01,273.14,14672.164
2025-06-13 06:00:00+00:00,273.15,279.12,269.41,279.12,24086.223
2025-06-13 07:00:00+00:00,279.13,287.06,277.79,280.79,39997.195
2025-06-13 08:00:00+00:00,280.81,285.76,280.34,283.65,21128.503
2025-06-13 09:00:00+00:00,283.6,287.94,280.08,286.54,20447.09
2025-06-13 10:00:00+00:00,286.53,288.18,283.41,284.9,25998.671
2025-06-13 11:00:00+00:00,284.94,285.5,282.09,284.67,12941.682
2025-06-13 12:00:00+00:00,284.68,285.56,280.47,280.62,16870.003
2025-06-13 13:00:00+00:00,280.65,285.87,279.19,283.05,20413.174
2025-06-13 14:00:00+00:00,283.06,284.8,276.88,283.26,23444.737
2025-06-13 15:00:00+00:00,283.27,288.14,281.32,284.72,32092.376
2025-06-13 16:00:00+00:00,284.76,289.15,282.38,284.16,19216.172
2025-06-13 17:00:00+00:00,284.15,284.15,279.16,282.3,10083.189
2025-06-13 18:00:00+00:00,282.3,282.76,277.46,280.51,9578.513
2025-06-13 19:00:00+00:00,280.51,283.57,279.63,281.25,7025.424
2025-06-13 20:00:00+00:00,281.27,282.77,278.46,281.98,6092.548
2025-06-13 21:00:00+00:00,281.96,284.11,281.18,283.29,4233.607
2025-06-13 22:00:00+00:00,283.3,288.52,283.3,288.42,5390.773
2025-06-13 23:00:00+00:00,288.41,291.49,286.9,291.17,14134.245
2025-06-14 00:00:00+00:00,291.18,291.24,285.27,287.3,12066.726
2025-06-14 01:00:00+00:00,287.26,290.83,286.9,288.54,12837.3
2025-06-14 02:00:00+00:00,288.55,289.96,287.53,289.38,5278.021
2025-06-14 03:00:00+00:00,289.39,289.56,286.74,286.84,3648.501
2025-06-14 04:00:00+00:00,286.84,287.34,285.94,286.37,2607.599
2025-06-14 05:00:00+00:00,286.36,286.75,285.33,285.77,2133.408
2025-06-14 06:00:00+00:00,285.78,287.08,283.95,283.97,5072.564
2025-06-14 07:00:00+00:00,283.99,284.08,277.63,278.04,16008.428
2025-06-14 08:00:00+00:00,278.01,278.26,275.01,276.18,12259.787
2025-06-14 09:00:00+00:00,276.15,276.47,273.6,273.91,5413.508
2025-06-14 10:00:00+00:00,273.91,276.36,273.4,275.92,5726.004
2025-06-14 11:00:00+00:00,275.92,278.48,274.73,277.82,5266.378
2025-06-14 12:00:00+00:00,277.81,277.81,274.76,276.42,5027.601
2025-06-14 13:00:00+00:00,276.42,278.52,274.92,275.62,6520.864
2025-06-14 14:00:00+00:00,275.62,276.09,274.38,274.98,4406.981
2025-06-14 15:00:00+00:00,274.97,275.67,270.66,272.31,11911.778
2025-06-14 16:00:00+00:00,272.3,273.3,268.06,269.89,12431.919
2025-06-14 17:00:00+00:00,269.89,272.45,269.11,271.39,5996.763
2025-06-14 18:00:00+00:00,271.33,272.88,267.96,270.71,8147.842
2025-06-14 19:00:00+00:00,270.71,274.42,270.55,272.73,6298.171
2025-06-14 20:00:00+00:00,272.72,274.02,271.34,273.62,4345.992
2025-06-14 21:00:00+00:00,273.63,277.78,273.05,276.32,5286.631
2025-06-14 22:00:00+00:00,276.32,278.69,276.18,277.99,4836.172
2025-06-14 23:00:00+00:00,278.0,278.79,274.95,275.11,2808.057
2025-06-15 00:00:00+00:00,275.18,277.87,275.04,277.7,4077.092
2025-06-15 01:00:00+00:00,277.67,278.25,275.28,275.7,2591.604
2025-06-15 02:00:00+00:00,275.71,276.49,274.82,274.87,1932.594
2025-06-15 03:00:00+00:00,274.89,275.96,274.23,275.39,1567.53
2025-06-15 04:00:00+00:00,275.39,277.56,275.25,277.36,2371.968
2025-06-15 05:00:00+00:00,277.35,277.35,274.83,277.14,3428.52
2025-06-15 06:00:00+00:00,277.15,277.56,272.54,273.03,4987.176
2025-06-15 07:00:00+00:00,273.03,273.37,271.79,272.89,3156.576
2025-06-15 08:00:00+00:00,272.9,273.68,271.6,272.11,2858.39
2025-06-15 09:00:00+00:00,272.1,272.32,270.42,271.58,2819.507
2025-06-15 10:00:00+00:00,271.59,275.45,271.54,275.12,3482.15
2025-06-15 11:00:00+00:00,275.12,276.78,274.71,275.81,3735.98
2025-06-15 12:00:00+00:00,275.81,277.28,275.35,277.27,3967.883
2025-06-15 13:00:00+00:00,277.27,278.92,275.9,277.44,5392.419
2025-06-15 14:00:00+00:00,277.42,277.68,275.47,276.12,5063.889
2025-06-15 15:00:00+00:00,276.13,276.54,273.7,274.06,6914.126
2025-06-15 16:00:00+00:00,274.04,275.23,273.17,274.8,4789.445
2025-06-15 17:00:00+00:00,274.78,274.87,272.61,274.24,2885.439
2025-06-15 18:00:00+00:00,274.25,274.51,272.66,272.93,1943.278
2025-06-15 19:00:00+00:00,272.9,273.94,271.59,273.05,2926.329
2025-06-15 20:00:00+00:00,273.04,273.04,266.41,268.04,11190.634
2025-06-15 21:00:00+00:00,268.02,268.89,266.69,268.38,4453.869
2025-06-15 22:00:00+00:00,268.38,272.82,267.84,272.08,6221.596
2025-06-15 23:00:00+00:00,272.09,275.12,271.88,274.97,5461.23
2025-06-16 00:00:00+00:00,274.97,275.47,272.98,274.13,2919.793
2025-06-16 01:00:00+00:00,274.14,277.21,271.84,276.78,6187.931
2025-06-16 02:00:00+00:00,276.78,280.54,276.78,278.88,13974.256
2025-06-16 03:00:00+00:00,278.88,280.26,277.12,277.81,3384.056
2025-06-16 04:00:00+00:00,277.79,279.78,277.34,278.26,7411.512
2025-06-16 05:00:00+00:00,278.22,290.0,277.51,284.07,18201.978
2025-06-16 06:00:00+00:00,284.04,289.01,283.22,287.04,10946.863
2025-06-16 07:00:00+00:00,287.04,291.92,286.94,289.49,12592.206
2025-06-16 08:00:00+00:00,289.5,291.62,286.8,287.32,8219.692
2025-06-16 09:00:00+00:00,287.31,287.96,285.2,287.4,9049.605
2025-06-16 10:00:00+00:00,287.42,289.49,284.42,285.66,10537.154
2025-06-16 11:00:00+00:00,285.67,287.24,281.8,285.63,9921.238
2025-06-16 12:00:00+00:00,285.61,287.66,283.28,287.41,9682.092
2025-06-16 13:00:00+00:00,287.41,293.09,287.36,292.11,16752.303
2025-06-16 14:00:00+00:00,292.11,295.75,285.51,286.83,28730.8
2025-06-16 15:00:00+00:00,286.83,289.73,286.55,289.06,8428.959
2025-06-16 16:00:00+00:00,289.06,289.58,285.9,287.14,6545.58
2025-06-16 17:00:00+00:00,287.16,288.79,286.16,287.67,6141.872
